product_rating,delivery_duration,used_offer
-1.291387748803536,1.4306071679009864,0
-0.9478838755956418,2.5501662735784563,0
-0.08177181063730787,1.0078014789818603,0
-0.012581953826080072,4.29085555088599,0
-0.3555860922261095,1.4701736044839655,0
-2.227571180839907,2.3131117864415662,0
0.759261728451296,2.045115398182813,0
-1.703193681883859,2.6335244533552724,0
-0.9013997067205838,2.846473031409012,0
0.8952191938597166,2.0390642261104723,0
-2.0829521151673895,3.16855831505495,0
-0.8534039728149554,1.7171839122972303,0
-0.5884923537153963,1.9880542788462623,0
0.2847277463390395,1.3032497790693416,0
-1.3782352083452647,2.1488437570686045,0
-1.0804056714238925,-0.965798666148578,0
-1.1223972208289965,1.5901125520368193,0
-0.44916857234154806,1.995480218353142,0
-0.372880978233016,3.967802799686898,0
-0.6245288009565308,1.600229226165625,0
0.1204760197938568,2.84627080253196,0
-0.5723025864935358,3.0397367204643575,0
-0.8900671664592417,1.0146464850203125,0
-0.9889448752580785,2.118809757609851,0
0.07473815472901879,2.580617366882536,0
-0.09109263744605456,3.450244013102096,0
-2.34564475427692,1.675343691234665,0
-1.8726046689680196,3.7696835819721546,0
-1.182467056866806,4.628815535170748,0
-0.6752030425469624,3.250813540549588,0
-0.7640050346563929,3.0785845766580646,0
-0.9842999065342704,2.6969283128122172,0
-0.9167981062770301,2.510016141919574,0
0.9056156866323963,3.5216690936330997,0
-0.5185558254020111,4.12417998332374,0
0.5536104578164383,2.5052271611444263,0
-2.220984061079244,3.1686926391576318,0
-0.36793784126088336,2.419375784307597,0
-0.40438637262226773,2.201200485849526,0
0.0710996606134019,3.674109380603867,0
-1.386830444424624,3.0328913411055765,0
-0.15060692855944688,4.240272078776599,0
1.1856993932069835,3.929451904840696,0
-0.9232758405151147,2.503728904625066,0
-1.3980874525084024,3.123722621113637,0
-0.13397235278434078,2.695481540650655,0
-0.23947582859700783,1.9809671983388313,0
1.081893142111667,0.47420367438388933,1
-0.43415952899457355,1.1439209287797485,0
-0.30276060822861667,3.3687900575167573,0
0.4461453666462991,1.8492342993016777,0
0.07409773176684886,2.513169770424196,0
-0.11361099044753867,4.016911891721948,0
-1.483375732559002,1.2730178603409135,0
0.31821005067608465,2.8890522624491464,0
-1.5765003593237128,2.5921527981727066,0
-0.737590188506357,3.178875990549656,0
-0.8603120732458159,2.7125520752678494,0
1.5636420157614326,2.3105563893696655,0
-0.6161472314916197,4.139803093777141,0
-1.2218452808438895,1.021458587545827,0
